
Date,Time,Bus Leakage Status,AC Fault Time,AC Fault Level,Resistor Leakage
2020-04-27,07:54:57,0,0,0,1000
2020-04-27,07:54:59,0,0,0,1000
2020-04-27,07:55:01,0,0,0,1000
2020-04-27,07:55:03,0,0,0,1000
2020-04-27,07:55:05,0,0,0,1000
2020-04-27,07:55:07,0,0,0,1000
2020-04-27,07:55:09,0,0,0,1000
2020-04-27,07:55:11,0,0,0,1000
2020-04-27,07:55:13,0,0,0,1000
2020-04-27,07:55:15,0,0,0,1000
