
Date,Time,Bus Leakage Status,AC Fault Time,AC Fault Level,Resistor Leakage
2020-05-07,16:46:30,0,0,0,1000
2020-05-07,16:46:35,0,0,0,1000
2020-05-07,16:46:40,0,0,0,1000
