
Date,Time,Bus Leakage Status,AC Fault Time,AC Fault Level,Resistor Leakage
2020-04-27,07:53:50,0,0,0,1000
2020-04-27,07:53:55,0,0,0,1000
2020-04-27,07:54:00,0,0,0,1000
2020-04-27,07:54:05,0,0,0,1000
2020-04-27,07:54:10,0,0,0,1000
2020-04-27,07:54:15,0,0,0,1000
2020-04-27,07:54:20,0,0,0,1000
2020-04-27,07:54:25,0,0,0,1000
2020-04-27,07:54:30,0,0,0,1000
2020-04-27,07:54:35,0,0,0,1000
2020-04-27,07:54:40,0,0,0,1000
2020-04-27,07:54:45,0,0,0,1000
2020-04-27,07:54:50,0,0,0,1000
