
ELD ID,Date,Time,Bus Fault Level,DC Fault Time Bus1,DC Fault Time Bus2,DC Fault Level Bus1,DC Fault Level Bus2,DC Voltage,Resistor Leakage
01,2020-05-12,14:17:02,1,0,0,201,201,50.15,365
01,2020-05-12,14:17:07,1,0,0,201,201,50.15,365
01,2020-05-12,14:17:11,1,0,0,201,201,50.15,367
01,2020-05-12,14:17:15,1,0,0,201,201,50.15,365
01,2020-05-12,14:17:19,1,0,0,201,201,50.15,365
